Well ID,DAYS,OIL,GAS,WATER
1,4079.0,562.309065,216.51167740000002,5.6608295129999995
1,4110.0,519.5383531,230.7091645,2.5159242280000003
1,4140.0,497.52401610000004,220.0610492,4.402867399
1,4171.0,514.5065046,198.7648186,4.402867399
1,4202.0,492.4921676,173.91921630000002,12.57962114
1,4230.0,461.0431148,188.1167033,15.72452643
1,4261.0,510.7326183,216.51167740000002,10.06369691
1,4291.0,500.0399403,173.91921630000002,10.06369691
1,4322.0,466.0749632,141.97487040000001,11.95064008
1,4352.0,545.9555575,255.5547668,10.69267797
1,4383.0,656.0272424999999,308.7953432,6.28981057
1,4414.0,756.0352305,322.99283030000004,2.5159242280000003
1,4444.0,786.8553023,291.04848439999995,4.402867399
1,4475.0,793.7740938999999,230.7091645,9.434715855
1,4505.0,651.6243751000001,202.3141904,8.805734798
1,4536.0,574.2597049999999,237.807908,3.773886342
1,4567.0,730.8759882,230.7091645,9.434715855
1,4595.0,518.909372,216.51167740000002,8.176753741
1,4626.0,547.2135196,227.15979269999997,9.434715855
1,4656.0,544.6975954,166.8204728,9.434715855
1,4687.0,657.9141856000001,230.7091645,14.46656431
1,4717.0,490.6052245,227.15979269999997,17.611469600000003
1,4748.0,486.8313381,195.21544690000002,15.09554537
1,4779.0,564.8249892000001,230.7091645,10.06369691
1,4809.0,522.0542773,198.7648186,9.434715855
1,4840.0,506.32975089999996,205.8635621,9.434715855
1,4870.0,444.0606262,191.6660751,8.805734798
1,4901.0,459.1561716,170.3698445,7.547772684
1,4932.0,518.280391,188.1167033,10.06369691
1,4960.0,492.4921676,173.91921630000002,8.805734798
1,4991.0,720.8122913,209.4129339,10.06369691
1,5021.0,737.7947799,230.7091645,8.176753741
1,5052.0,533.3759363,159.7217292,1.2579621140000001
1,5082.0,394.3711227,124.22801159999999,8.805734798
1,5113.0,486.20235710000003,173.91921630000002,5.6608295129999995
1,5144.0,227.0621616,81.6355505,17.611469600000003
1,5174.0,533.3759363,184.5673316,0.0
1,5205.0,496.266054,163.271101,6.28981057
1,5266.0,552.245368,237.807908,59.12421936
1,5297.0,446.5765505,216.51167740000002,36.48090131
1,5326.0,352.2293919,145.52424219999997,35.22293919
1,5357.0,490.6052245,170.3698445,24.53026122
1,5387.0,431.4810051,393.9802655,2.5159242280000003
1,5418.0,409.46666810000005,578.547597,6.28981057
1,5448.0,417.64342180000006,202.3141904,13.2086022
1,5479.0,380.5335395,113.57989640000001,3.144905285
1,5510.0,572.3727619,237.807908,30.82007179
1,5540.0,667.9778825,230.7091645,1.2579621140000001
1,5571.0,517.0224289,298.14722789999996,10.06369691
1,5601.0,466.7039443,283.9497409,20.12739382
1,5632.0,518.909372,230.7091645,11.32165903
1,5663.0,564.8249892000001,276.8509974,25.15924228
1,5691.0,444.6896073,205.8635621,10.06369691
1,5722.0,496.89503499999995,248.4560233,19.49841277
1,5752.0,491.86318660000006,141.97487040000001,8.805734798
1,5783.0,510.7326183,585.6463406,1.2579621140000001
1,5813.0,453.4953421,606.9425711,2.5159242280000003
1,5844.0,551.616387,450.7702136,16.98248854
1,5875.0,667.9778825,330.0915738,33.33599602
1,5905.0,454.1243232,280.40036910000003,13.83758325
1,5936.0,413.8695355,291.04848439999995,11.95064008
1,5966.0,457.2692284,230.7091645,2.5159242280000003
1,5997.0,439.0287778,216.51167740000002,2.5159242280000003
2,0.0,478.0256033,170.3698445,0.0
2,28.0,269.8328735,312.344715,0.0
2,59.0,186.80737390000002,159.7217292,0.0
2,89.0,13.83758325,0.0,186.1783929
2,120.0,30.19109074,0.0,252.8503849
2,150.0,33.96497708,0.0,106.29779860000001
2,181.0,88.68632904,0.0,83.02549952
2,212.0,94.97613961,0.0,0.0
2,242.0,62.8981057,7.098743522,33.96497708
2,273.0,137.11787040000002,7.098743522,103.7818744
2,303.0,49.6895035,24.84560233,0.0
2,334.0,20.12739382,21.29623057,0.0
2,365.0,18.24045065,28.39497409,10.69267797
2,393.0,27.67516651,39.04308937,0.0
2,424.0,33.96497708,24.84560233,0.0
2,454.0,38.99682553,49.69120465,40.25478765
2,485.0,20.12739382,0.0,88.05734798
2,515.0,20.12739382,0.0,83.02549952
2,546.0,22.014337,0.0,98.75002595
2,577.0,20.75637488,0.0,76.1067079
2,607.0,18.86943171,0.0,74.84874578
2,638.0,35.85192025,0.0,64.78504887
2,668.0,35.22293919,56.78994818,62.26912464
2,699.0,32.70701496,60.33931994,76.73568895
2,730.0,40.25478765,0.0,89.94429115
2,759.0,52.20542773,21.29623057,81.76753741
2,790.0,61.01116253,0.0,88.68632904
2,820.0,77.99365107,21.29623057,105.03983649999999
2,851.0,13.2086022,0.0,0.0
2,881.0,30.19109074,21.29623057,57.86625724
2,912.0,103.7818744,24.84560233,42.14173082
2,943.0,123.9092682,24.84560233,103.7818744
2,973.0,130.1990788,49.69120465,100.00798809999999
2,1004.0,79.25161318,39.04308937,127.68315459999998
2,1034.0,105.03983649999999,21.29623057,86.79938587
2,1065.0,71.7038405,21.29623057,67.3009731
2,1096.0,57.23727619,42.59246113,37.10988236
2,1124.0,98.75002595,28.39497409,20.75637488
2,1155.0,110.071685,31.94434585,35.22293919
2,1185.0,110.071685,28.39497409,0.0
2,1216.0,88.68632904,28.39497409,32.70701496
2,1246.0,125.7962114,31.94434585,42.14173082
2,1277.0,128.9411167,14.19748704,33.96497708
2,1308.0,130.82805990000003,24.84560233,35.85192025
2,1338.0,105.6688176,42.59246113,22.014337
2,1369.0,115.1035334,31.94434585,3.773886342
2,1399.0,139.63379469999998,46.14183289,5.0318484560000005
2,1430.0,132.08602199999999,85.18492226,23.90128017
2,1461.0,144.66564309999998,78.08617874,28.30414757
2,1489.0,88.05734798,46.14183289,13.83758325
2,1520.0,804.4667718999999,486.2639313,0.0
2,1550.0,1109.522585,514.6589053,0.0
2,1581.0,937.8107560000001,397.5296372,0.0
2,1611.0,875.5416313,393.9802655,0.0
2,1642.0,947.2454718,436.5727266,0.0
2,1673.0,824.5941657000001,404.6283808,0.0
2,1703.0,838.431749,450.7702136,13.2086022
2,1734.0,1006.369691,756.0161851,10.69267797
2,1764.0,914.5384569,511.1095336,13.2086022
2,1795.0,1031.528933,571.4488535,18.86943171
2,1826.0,958.5671309,482.71455949999995,18.24045065
2,1854.0,865.4779344000001,475.615816,23.90128017
2,1885.0,867.3648776,535.9551359000001,20.12739382
2,1915.0,910.7645705,674.3806346,25.78822334
2,1946.0,911.3935516,631.7881735000001,18.86943171
2,1976.0,817.6753741,582.0969687999999,0.0
2,2007.0,868.6228397,557.2513665,16.98248854
2,2038.0,865.4779344000001,649.5350323,0.0
2,2068.0,914.5384569,596.2944557999999,18.86943171
2,2099.0,924.6021537999999,592.7450841,23.27229911
2,2129.0,926.489097,674.3806346,28.30414757
2,2160.0,808.8696392999999,543.0538794,25.78822334
2,2191.0,886.8632903999999,507.5601618,28.93312862
2,2220.0,720.8122913,745.3680698,67.3009731
2,2251.0,804.4667718999999,585.6463406,22.014337
2,2281.0,786.8553023,663.7325193,11.95064008
2,2312.0,756.6642116,692.1274933999999,20.12739382
2,2342.0,777.4205865,876.694825,15.72452643
2,2373.0,961.7120362,1036.416554,16.98248854
2,2404.0,850.3823891000001,947.6822602,0.0
2,2434.0,905.7327221,919.2872861,0.0
2,2465.0,877.4285745,873.1454532,11.95064008
2,2495.0,825.8521278,816.355505,10.69267797
2,2526.0,812.6435256,777.3124157000001,15.72452643
2,2557.0,749.7454199,692.1274933999999,13.83758325
2,2585.0,726.4731208,699.2262369,40.88376871
2,2616.0,804.4667718999999,645.9856605,22.014337
2,2646.0,661.6880719999999,621.1400582,30.82007179
2,2677.0,644.7055834,720.5224675,20.75637488
2,2707.0,628.9810570000001,748.9174416000001,16.98248854
2,2738.0,666.7199204,521.7576489,18.24045065
2,2769.0,743.4556094,585.6463406,18.24045065
2,2799.0,744.7135715,965.4291189999999,16.98248854
2,2830.0,802.5798287,819.9048767999999,23.27229911
2,2860.0,814.5304687999999,685.0287499,20.75637488
2,2891.0,509.47465619999997,805.7073897000001,25.78822334
2,2922.0,684.9603711,809.2567615,13.2086022
2,2950.0,644.7055834,695.6768652000001,25.78822334
2,2981.0,786.8553023,784.4111592,28.30414757
2,3011.0,779.3075296,766.6643004,28.30414757
2,3042.0,806.3537151,805.7073897000001,8.176753741
2,3072.0,733.3919125,759.5655569,20.75637488
2,3103.0,660.4301098999999,741.818698,28.30414757
2,3134.0,665.4619583,514.6589053,42.14173082
2,3164.0,481.7994897,344.2890608,176.743677
2,3195.0,356.00327830000003,340.7396891,281.1545325
2,3225.0,339.02078969999997,294.59785619999997,239.0128017
2,3256.0,376.1306721,269.7522538,184.92043080000002
2,3287.0,372.9857668,326.542202,293.1051726
2,3315.0,351.6004109,273.3016256,281.78351349999997
2,3346.0,384.93640689999995,205.8635621,311.9746043
2,3376.0,363.55105089999995,287.4991126,303.7978505
2,3407.0,389.9682553,248.4560233,315.1195096
2,3437.0,379.9045584,262.6535103,266.05898709999997
2,3468.0,327.07014960000004,198.7648186,201.9029193
2,3499.0,344.6816192,262.6535103,127.0541735
2,3529.0,492.4921676,276.8509974,88.68632904
2,3560.0,462.93005800000003,273.3016256,130.1990788
2,3590.0,463.559039,184.5673316,74.21976473
2,3621.0,393.1131606,198.7648186,211.9666162
2,3652.0,354.7453161,195.21544690000002,176.743677
2,3681.0,305.6847937,159.7217292,150.95545369999996
2,3712.0,384.93640689999995,106.48115279999999,140.89175680000002
2,3742.0,395.6290849,131.3267552,140.89175680000002
2,3773.0,389.9682553,117.12926809999999,174.85673380000003
2,3803.0,358.5192025,149.073614,140.2627757
2,3834.0,417.01444080000005,177.4685881,115.73251450000001
2,3865.0,398.7739901,195.21544690000002,108.18474180000001
2,3895.0,344.0526382,156.1723575,101.8949312
2,3926.0,306.94275580000004,145.52424219999997,93.71817749
2,3956.0,361.0351267,202.3141904,103.7818744
2,3987.0,437.77081569999996,159.7217292,64.78504887
2,4018.0,403.8058386,184.5673316,81.76753741
2,4046.0,363.55105089999995,177.4685881,35.85192025
2,4077.0,459.78515269999997,184.5673316,52.20542773
2,4107.0,444.6896073,181.01795980000003,84.9124427
2,4138.0,410.0956492,159.7217292,0.0
2,4168.0,361.6641078,152.6229857,0.0
2,4199.0,435.88387249999994,159.7217292,25.78822334
2,4230.0,433.99692930000003,170.3698445,33.96497708
2,4260.0,352.858373,149.073614,50.94746562
2,4291.0,449.09247469999997,191.6660751,71.07485944
2,4321.0,390.5972364,177.4685881,38.99682553
2,4352.0,310.71664219999997,170.3698445,44.02867399
2,4383.0,388.7102932,181.01795980000003,13.83758325
2,4411.0,322.03830120000003,156.1723575,16.98248854
2,4442.0,315.7484906,181.01795980000003,27.04618545
2,4472.0,344.0526382,195.21544690000002,10.69267797
2,4503.0,480.54152750000003,166.8204728,47.17357928
2,4533.0,310.0876611,188.1167033,47.17357928
2,4564.0,470.4778306,198.7648186,28.93312862
2,4595.0,481.7994897,191.6660751,23.27229911
2,4625.0,293.7341536,198.7648186,0.0
2,4656.0,312.6035853,145.52424219999997,30.19109074
2,4686.0,315.1195096,191.6660751,0.0
2,4717.0,413.8695355,212.9623057,23.90128017
2,4748.0,317.00645269999995,212.9623057,0.0
2,4776.0,251.5924228,209.4129339,0.0
2,4807.0,367.9539183,212.9623057,37.10988236
2,4837.0,430.85202400000003,230.7091645,0.0
2,4868.0,403.8058386,287.4991126,0.0
2,4898.0,475.5096791,237.807908,0.0
2,4929.0,329.5860739,283.9497409,28.93312862
2,4960.0,268.5749113,230.7091645,15.09554537
2,4990.0,342.79467610000006,152.6229857,16.98248854
2,5021.0,542.8106522,351.3878043,1.886943171
2,5051.0,530.8600121000001,330.0915738,6.28981057
2,5082.0,641.5606781,383.3321502,0.0
2,5113.0,470.4778306,333.6409455,0.0
2,5142.0,528.9730688999999,305.2459714,3.144905285
2,5173.0,475.5096791,401.079009,0.0
2,5203.0,446.5765505,369.1346631,0.0
2,5234.0,500.6689214,397.5296372,0.0
2,5264.0,457.89820949999995,404.6283808,0.0
2,5295.0,449.7214558,369.1346631,0.0
2,5326.0,528.9730688999999,347.83843260000003,0.0
2,5356.0,468.5908875,411.7271243,0.0
2,5387.0,484.9443949,472.0664442,0.0
2,5417.0,374.87271,425.9246113,0.0
2,5448.0,35.85192025,46.14183289,0.0
2,5507.0,113.2165903,131.3267552,0.0
2,5538.0,570.4858187000001,326.542202,0.0
2,5568.0,442.80266409999996,273.3016256,0.0
2,5599.0,410.7246302,244.9066515,0.0
2,5629.0,593.7581177999999,553.7019947000001,0.0
2,5660.0,541.5526901000001,450.7702136,0.0
2,5691.0,598.7899663,504.01079010000007,0.0
2,5721.0,517.6514099,504.01079010000007,0.0
2,5752.0,456.64024739999996,436.5727266,0.0
2,5782.0,279.8965704,433.02335480000005,0.0
2,5813.0,530.8600121000001,447.2208419,0.0
2,5844.0,488.7182813,539.5045077000001,0.0
2,5872.0,473.6227359,546.6032512,0.0
2,5903.0,463.559039,528.8563924,0.0
2,5933.0,480.54152750000003,525.3070206,0.0
2,5964.0,374.87271,603.3931994,0.0
2,5994.0,517.0224289,585.6463406,0.0
2,6025.0,483.0574518,532.4057642,0.0
2,6056.0,493.7501297,702.7756087,0.0
2,6086.0,456.0112663,614.0413147,0.0
2,6117.0,310.0876611,475.615816,0.0
2,6147.0,266.6879682,237.807908,0.0
2,6178.0,307.5717369,259.1041386,0.0
2,6209.0,366.6959562,383.3321502,0.0
2,6237.0,274.2357409,269.7522538,0.0
2,6268.0,202.53190039999998,216.51167740000002,0.0
2,6298.0,364.8090131,273.3016256,0.0
2,6329.0,469.21986849999996,457.86895719999995,0.0
2,6359.0,366.6959562,287.4991126,0.0
2,6390.0,418.901384,404.6283808,0.0
2,6421.0,333.3599602,344.2890608,0.0
2,6451.0,305.0558126,305.2459714,0.0
2,6482.0,448.46349360000005,354.93717610000004,0.0
2,6512.0,358.5192025,372.6840349,0.0
2,6543.0,341.536714,220.0610492,0.0
2,6574.0,330.2150549,234.25853619999998,0.0
2,6603.0,353.487354,305.2459714,0.0
2,6634.0,384.3074258,390.4308937,0.0
2,6664.0,354.1163351,301.6965997,0.0
2,6695.0,351.6004109,379.7827784,0.0
2,6725.0,38.36784448,35.49371761,0.0
2,6787.0,218.2564268,117.12926809999999,0.0
2,6817.0,405.6927818,301.6965997,0.0
2,6848.0,367.9539183,266.2028821,0.0
2,6878.0,337.1338466,362.03591960000006,0.0
2,6909.0,359.7771646,173.91921630000002,3.773886342
2,6940.0,322.6672822,99.38240931,1.886943171
2,6968.0,508.21669410000004,170.3698445,0.6289810570000001
2,6999.0,414.4985166,120.6786399,0.0
2,7029.0,389.3392743,106.48115279999999,0.0
2,7060.0,366.0669752,124.22801159999999,0.0
2,7090.0,337.7628276,110.0305246,0.0
2,7121.0,344.0526382,102.9317811,0.0
2,7152.0,420.1593461,102.9317811,0.0
2,7182.0,340.2787518,138.4254987,0.0
2,7213.0,253.47936600000003,102.9317811,0.0
2,7243.0,300.6529452,333.6409455,0.0
2,7274.0,312.6035853,319.4434585,0.0
2,7305.0,298.76600210000004,209.4129339,0.0
2,7333.0,255.3663091,152.6229857,0.0
2,7364.0,413.24055439999995,149.073614,0.0
2,7394.0,193.0971845,170.3698445,0.0
2,7425.0,346.56856239999996,173.91921630000002,0.0
2,7455.0,315.7484906,216.51167740000002,0.0
2,7486.0,241.5287259,127.7773834,0.0
2,7517.0,342.79467610000006,209.4129339,0.0
2,7547.0,334.61792230000003,202.3141904,0.0
2,7578.0,317.6354338,184.5673316,0.0
2,7608.0,295.62109680000003,184.5673316,0.0
2,7639.0,332.7309792,131.3267552,0.0
2,7670.0,333.3599602,283.9497409,0.0
2,7698.0,342.165695,507.5601618,0.0
2,7729.0,318.8933959,496.9120465,0.0
2,7820.0,361.0351267,365.58529139999996,0.0
2,7851.0,467.9619063999999,422.37523960000004,0.0
2,7882.0,481.7994897,397.5296372,0.0
2,7912.0,354.1163351,322.99283030000004,0.0
2,7943.0,367.9539183,429.4739831,43.39969293
2,7973.0,431.4810051,560.8007382000001,0.0
2,8004.0,388.0813122,599.8438276,0.0
2,8035.0,360.40614569999997,344.2890608,0.0
2,8064.0,287.444343,475.615816,0.0
2,8095.0,397.516028,567.8994818,0.0
2,8125.0,398.7739901,617.5906864,0.0
2,8156.0,399.40297119999997,489.813303,0.0
2,8186.0,337.1338466,500.4614183,0.0
2,8217.0,362.92206989999994,681.4793781000001,0.0
2,8248.0,408.83768710000004,599.8438276,0.0
2,8278.0,353.487354,578.547597,0.0
2,8309.0,371.7278047,638.886917,0.0
2,8339.0,281.78351349999997,404.6283808,0.0
2,8370.0,379.9045584,848.2998508999999,0.0
2,8401.0,392.4841796,564.35011,0.0
2,8429.0,298.76600210000004,489.813303,0.0
2,8460.0,335.87588439999996,599.8438276,0.0
2,8490.0,283.6704567,433.02335480000005,0.0
2,8521.0,292.4761915,433.02335480000005,0.0
2,8551.0,179.2596012,489.813303,0.0
2,8582.0,297.50804,436.5727266,0.0
2,8613.0,281.1545325,415.276496,0.0
2,8643.0,247.81853650000002,362.03591960000006,0.0
2,8674.0,172.3408096,305.2459714,0.0
2,8704.0,159.1322074,212.9623057,0.0
2,8825.0,140.2627757,156.1723575,0.0
2,8855.0,220.14337,117.12926809999999,0.0
2,8886.0,179.8885823,81.6355505,0.0
2,8916.0,200.0159761,81.6355505,0.0
2,8947.0,154.72933999999998,134.8761269,0.0
2,8978.0,223.91725630000002,188.1167033,0.0
2,9008.0,196.8710708,177.4685881,0.0
2,9039.0,211.3376352,127.7773834,0.0
2,9069.0,179.2596012,181.01795980000003,0.0
2,9100.0,152.8423969,113.57989640000001,0.0
2,9131.0,186.80737390000002,141.97487040000001,0.0
2,9159.0,177.3726581,141.97487040000001,0.0
2,9190.0,184.92043080000002,99.38240931,0.0
2,9220.0,194.3551466,92.28366579,0.0
2,9251.0,216.36948360000002,106.48115279999999,0.0
2,9281.0,222.65929419999998,170.3698445,0.0
2,9312.0,213.8535594,177.4685881,0.0
2,9343.0,162.27711269999998,127.7773834,0.0
2,9373.0,190.58126030000003,152.6229857,0.0
2,9404.0,201.2739382,152.6229857,0.0
2,9434.0,196.2420898,85.18492226,0.0
2,9465.0,218.88540780000002,138.4254987,0.0
2,9496.0,215.7405026,173.91921630000002,0.0
2,9525.0,188.065336,127.7773834,0.0
2,9556.0,183.6624686,131.3267552,0.0
2,9586.0,181.1465444,110.0305246,0.0
2,9617.0,205.6768056,149.073614,0.0
2,9647.0,195.61310869999997,159.7217292,0.0
2,9678.0,192.4682034,88.73429403,0.0
2,9709.0,188.065336,149.073614,0.0
2,9739.0,187.436355,138.4254987,0.0
2,9770.0,174.22775280000002,28.39497409,0.0
2,9800.0,176.743677,0.0,0.0
2,9831.0,231.46502900000002,0.0,0.0
2,9862.0,188.065336,0.0,0.0
2,9890.0,192.4682034,17.74685881,0.0
2,9921.0,177.3726581,17.74685881,0.0
2,9951.0,344.6816192,28.39497409,0.0
2,9982.0,339.02078969999997,31.94434585,0.0
2,10012.0,279.2675893,28.39497409,0.0
2,10043.0,247.1895554,28.39497409,0.0
2,10074.0,334.61792230000003,31.94434585,0.0
2,10104.0,140.2627757,10.64811528,0.0
2,10135.0,354.1163351,35.49371761,0.0
2,10165.0,277.38064610000004,24.84560233,0.0
2,10196.0,390.5972364,28.39497409,0.0
2,10227.0,311.3456232,31.94434585,0.0
2,10255.0,276.122684,24.84560233,0.0
2,10286.0,269.2038924,35.49371761,0.0
2,10316.0,328.95709280000005,31.94434585,0.0
2,10347.0,313.8615474,31.94434585,0.0
2,10377.0,414.4985166,24.84560233,0.0
2,10408.0,350.3424487,35.49371761,0.0
2,10439.0,332.1019981,31.94434585,0.0
2,10469.0,246.5605743,31.94434585,0.0
2,10500.0,313.2325664,35.49371761,0.0
2,10530.0,294.99211569999994,46.14183289,0.0
2,10561.0,303.7978505,35.49371761,0.0
2,10592.0,288.07332410000004,31.94434585,0.0
2,10620.0,275.493703,28.39497409,0.0
2,10651.0,284.92841880000003,31.94434585,0.0
2,10681.0,279.2675893,31.94434585,0.0
2,10712.0,308.2007179,24.84560233,0.0
2,10742.0,250.96344169999998,21.29623057,0.0
2,10773.0,200.6449572,17.74685881,0.0
2,10804.0,250.96344169999998,24.84560233,0.0
2,10834.0,218.88540780000002,21.29623057,0.0
2,10865.0,325.1832065,571.4488535,0.0
2,10895.0,288.70230519999996,518.2082771,0.0
2,10926.0,181.1465444,322.99283030000004,0.0
2,10957.0,286.1863809,557.2513665,0.0
2,10986.0,216.36948360000002,287.4991126,0.0
2,11017.0,266.05898709999997,429.4739831,0.0
2,11047.0,278.0096272,372.6840349,0.0
2,11078.0,251.5924228,337.1903173,0.0
2,11108.0,216.9984647,322.99283030000004,0.0
2,11139.0,291.8472104,404.6283808,0.0
2,11170.0,286.815362,386.88152189999994,0.0
